Date,Hour,Ontario Demand
27-Feb-08,20,22273
27-Feb-08,21,21865
27-Feb-08,22,20814
27-Feb-08,23,19759
27-Feb-08,24,18476
28-Feb-08,1,17657
28-Feb-08,2,17346
28-Feb-08,3,17247
28-Feb-08,4,17244
28-Feb-08,5,17319
28-Feb-08,6,17873
28-Feb-08,7,19429
28-Feb-08,8,20848
28-Feb-08,9,21094
28-Feb-08,10,21019
28-Feb-08,11,20932
28-Feb-08,12,20744
28-Feb-08,13,20504
28-Feb-08,14,20397
28-Feb-08,15,20183
28-Feb-08,16,20318
28-Feb-08,17,20550
28-Feb-08,18,21007
28-Feb-08,19,21857
28-Feb-08,20,22054
28-Feb-08,21,21713
28-Feb-08,22,20970
28-Feb-08,23,19568
28-Feb-08,24,18395
29-Feb-08,1,17648
29-Feb-08,2,17305
29-Feb-08,3,17172
29-Feb-08,4,17113
29-Feb-08,5,17275
29-Feb-08,6,17815
29-Feb-08,7,19396
29-Feb-08,8,20892
29-Feb-08,9,21187
29-Feb-08,10,21007
29-Feb-08,11,20947
29-Feb-08,12,20918
29-Feb-08,13,20632
29-Feb-08,14,20653
29-Feb-08,15,20594
29-Feb-08,16,20691
29-Feb-08,17,20695
29-Feb-08,18,21012
29-Feb-08,19,21502
29-Feb-08,20,21254
29-Feb-08,21,20678
29-Feb-08,22,19926
29-Feb-08,23,18648
29-Feb-08,24,17441
1-Mar-08,1,16518
1-Mar-08,2,16039
1-Mar-08,3,15660
1-Mar-08,4,15586
1-Mar-08,5,15576
1-Mar-08,6,15732
1-Mar-08,7,16325
1-Mar-08,8,16985
1-Mar-08,9,17738
1-Mar-08,10,18294
1-Mar-08,11,18500
1-Mar-08,12,18444
1-Mar-08,13,18266
1-Mar-08,14,17933
1-Mar-08,15,17741
1-Mar-08,16,17637
1-Mar-08,17,17865
1-Mar-08,18,18398
1-Mar-08,19,18981
1-Mar-08,20,18966
1-Mar-08,21,18522
1-Mar-08,22,17983
1-Mar-08,23,17174
1-Mar-08,24,16353
2-Mar-08,1,15759
2-Mar-08,2,15381
2-Mar-08,3,15147
2-Mar-08,4,15095
2-Mar-08,5,15054
2-Mar-08,6,15327
2-Mar-08,7,15710
2-Mar-08,8,16028
2-Mar-08,9,16624
2-Mar-08,10,16908
2-Mar-08,11,17229
2-Mar-08,12,17332
2-Mar-08,13,17290
2-Mar-08,14,17159
2-Mar-08,15,17147
2-Mar-08,16,17279
2-Mar-08,17,17783
2-Mar-08,18,18515
2-Mar-08,19,19064
2-Mar-08,20,19005
2-Mar-08,21,18615
2-Mar-08,22,18022
2-Mar-08,23,17110
2-Mar-08,24,16153
3-Mar-08,1,15409
3-Mar-08,2,15067
3-Mar-08,3,14967
3-Mar-08,4,14938
3-Mar-08,5,15132
3-Mar-08,6,15681
3-Mar-08,7,17077
3-Mar-08,8,18527
3-Mar-08,9,19277
3-Mar-08,10,19320
3-Mar-08,11,19333
3-Mar-08,12,19217
3-Mar-08,13,19103
3-Mar-08,14,18948
3-Mar-08,15,18858
3-Mar-08,16,18844
3-Mar-08,17,19370
3-Mar-08,18,20070
3-Mar-08,19,20449
3-Mar-08,20,20116
3-Mar-08,21,19718
3-Mar-08,22,18940
3-Mar-08,23,17656
3-Mar-08,24,16563
4-Mar-08,1,15738
4-Mar-08,2,15517
4-Mar-08,3,15219
4-Mar-08,4,15069
4-Mar-08,5,15193
4-Mar-08,6,15909
4-Mar-08,7,17247
4-Mar-08,8,18732
4-Mar-08,9,19128
4-Mar-08,10,19390
4-Mar-08,11,19401
4-Mar-08,12,19458
4-Mar-08,13,19313
4-Mar-08,14,19225
4-Mar-08,15,19130
4-Mar-08,16,19227
4-Mar-08,17,19785
4-Mar-08,18,20216
4-Mar-08,19,20846
4-Mar-08,20,20990
4-Mar-08,21,20400
4-Mar-08,22,19658
4-Mar-08,23,18515
4-Mar-08,24,17350
5-Mar-08,1,16455
5-Mar-08,2,16016
5-Mar-08,3,15869
5-Mar-08,4,15876
5-Mar-08,5,16011
5-Mar-08,6,16462
5-Mar-08,7,18016
5-Mar-08,8,19070
5-Mar-08,9,19594
5-Mar-08,10,20046
5-Mar-08,11,20193
5-Mar-08,12,20304
5-Mar-08,13,19886
5-Mar-08,14,19682
5-Mar-08,15,19346
5-Mar-08,16,19242
5-Mar-08,17,19333
5-Mar-08,18,19540
5-Mar-08,19,20149
5-Mar-08,20,20757
5-Mar-08,21,20201
5-Mar-08,22,19475
5-Mar-08,23,18408
5-Mar-08,24,16993
6-Mar-08,1,16295
6-Mar-08,2,15988
6-Mar-08,3,15751
6-Mar-08,4,15689
6-Mar-08,5,15825
6-Mar-08,6,16462
6-Mar-08,7,17811
6-Mar-08,8,19218
6-Mar-08,9,19555
6-Mar-08,10,19524
6-Mar-08,11,19334
6-Mar-08,12,19245
6-Mar-08,13,18980
6-Mar-08,14,18806
6-Mar-08,15,18699
6-Mar-08,16,18917
6-Mar-08,17,19287
6-Mar-08,18,19717
6-Mar-08,19,20278
6-Mar-08,20,20454
6-Mar-08,21,19879
6-Mar-08,22,19204
6-Mar-08,23,18046
6-Mar-08,24,16761
7-Mar-08,1,15976
7-Mar-08,2,15568
7-Mar-08,3,15380
7-Mar-08,4,15258
7-Mar-08,5,15440
7-Mar-08,6,16218
7-Mar-08,7,17357
7-Mar-08,8,18534
7-Mar-08,9,19251
7-Mar-08,10,19418
7-Mar-08,11,19544
7-Mar-08,12,19467
7-Mar-08,13,19394
7-Mar-08,14,19266
7-Mar-08,15,19246
7-Mar-08,16,19295
7-Mar-08,17,19505
7-Mar-08,18,19814
7-Mar-08,19,20404
7-Mar-08,20,20472
7-Mar-08,21,19867
7-Mar-08,22,19122
7-Mar-08,23,18093
7-Mar-08,24,16780
8-Mar-08,1,15923
8-Mar-08,2,15624
8-Mar-08,3,15322
8-Mar-08,4,15229
8-Mar-08,5,15197
8-Mar-08,6,15435
8-Mar-08,7,15943
8-Mar-08,8,16475
8-Mar-08,9,17466
8-Mar-08,10,18334
8-Mar-08,11,18970
8-Mar-08,12,19106
8-Mar-08,13,18962
8-Mar-08,14,18714
8-Mar-08,15,18591
8-Mar-08,16,18500
8-Mar-08,17,18919
8-Mar-08,18,19449
8-Mar-08,19,19702
8-Mar-08,20,19570
8-Mar-08,21,19062
8-Mar-08,22,18203
8-Mar-08,23,17334
8-Mar-08,24,16571
9-Mar-08,1,15873
9-Mar-08,2,15542
9-Mar-08,3,15444
9-Mar-08,4,15359
9-Mar-08,5,15448
9-Mar-08,6,15658
9-Mar-08,7,16137
9-Mar-08,8,16553
9-Mar-08,9,16968
9-Mar-08,10,17395
9-Mar-08,11,17664
9-Mar-08,12,17747
9-Mar-08,13,17584
9-Mar-08,14,17354
9-Mar-08,15,17172
9-Mar-08,16,17286
9-Mar-08,17,17611
9-Mar-08,18,17823
9-Mar-08,19,18543
9-Mar-08,20,19058
9-Mar-08,21,18621
9-Mar-08,22,17954
9-Mar-08,23,17057
9-Mar-08,24,16503
10-Mar-08,1,16034
10-Mar-08,2,15909
10-Mar-08,3,16008
10-Mar-08,4,16094
10-Mar-08,5,16789
10-Mar-08,6,17836
10-Mar-08,7,19564
10-Mar-08,8,20113
10-Mar-08,9,20263
10-Mar-08,10,20205
10-Mar-08,11,20002
10-Mar-08,12,19723
10-Mar-08,13,19509
10-Mar-08,14,19281
10-Mar-08,15,19111
10-Mar-08,16,19181
10-Mar-08,17,19274
10-Mar-08,18,19104
10-Mar-08,19,19909
10-Mar-08,20,20405
10-Mar-08,21,19669
10-Mar-08,22,18655
10-Mar-08,23,17345
10-Mar-08,24,16553
11-Mar-08,1,16150
11-Mar-08,2,15885
11-Mar-08,3,15838
11-Mar-08,4,16107
11-Mar-08,5,16662
11-Mar-08,6,17870
11-Mar-08,7,19417
11-Mar-08,8,19900
11-Mar-08,9,19939
11-Mar-08,10,19726
11-Mar-08,11,19602
11-Mar-08,12,19362
11-Mar-08,13,19273
11-Mar-08,14,19004
11-Mar-08,15,18920
11-Mar-08,16,19015
11-Mar-08,17,19197
11-Mar-08,18,19319
11-Mar-08,19,19965
11-Mar-08,20,19957
11-Mar-08,21,19283
11-Mar-08,22,18280
11-Mar-08,23,17036
11-Mar-08,24,16193
12-Mar-08,1,15594
12-Mar-08,2,15310
12-Mar-08,3,15272
12-Mar-08,4,15383
12-Mar-08,5,15764
12-Mar-08,6,16856
12-Mar-08,7,18268
12-Mar-08,8,19031
12-Mar-08,9,19216
12-Mar-08,10,19382
12-Mar-08,11,19375
12-Mar-08,12,19213
12-Mar-08,13,19006
12-Mar-08,14,18738
12-Mar-08,15,18541
12-Mar-08,16,18633
12-Mar-08,17,18689
12-Mar-08,18,18834
12-Mar-08,19,19404
12-Mar-08,20,19925
12-Mar-08,21,19168
12-Mar-08,22,18240
12-Mar-08,23,17163
12-Mar-08,24,16289
13-Mar-08,1,15715
13-Mar-08,2,15508
13-Mar-08,3,15454
13-Mar-08,4,15581
13-Mar-08,5,16095
13-Mar-08,6,17114
13-Mar-08,7,18786
13-Mar-08,8,19342
13-Mar-08,9,19656
13-Mar-08,10,20084
13-Mar-08,11,20097
13-Mar-08,12,19632
13-Mar-08,13,19557
13-Mar-08,14,19436
13-Mar-08,15,19287
13-Mar-08,16,19369
13-Mar-08,17,19665
13-Mar-08,18,19648
13-Mar-08,19,19899
13-Mar-08,20,19837
13-Mar-08,21,19278
13-Mar-08,22,18225
13-Mar-08,23,16824
13-Mar-08,24,15965
14-Mar-08,1,15591
14-Mar-08,2,15304
14-Mar-08,3,15120
14-Mar-08,4,15189
14-Mar-08,5,15733
14-Mar-08,6,16984
14-Mar-08,7,18557
14-Mar-08,8,19051
14-Mar-08,9,19197
14-Mar-08,10,19394
14-Mar-08,11,19224
14-Mar-08,12,18770
14-Mar-08,13,18572
14-Mar-08,14,18236
14-Mar-08,15,17819
14-Mar-08,16,17765
14-Mar-08,17,17894
14-Mar-08,18,17900
14-Mar-08,19,18305
14-Mar-08,20,18624
14-Mar-08,21,18050
14-Mar-08,22,17117
14-Mar-08,23,15797
14-Mar-08,24,14814
15-Mar-08,1,14489
15-Mar-08,2,14155
15-Mar-08,3,14034
15-Mar-08,4,14029
15-Mar-08,5,14248
15-Mar-08,6,14795
15-Mar-08,7,15510
15-Mar-08,8,16099
15-Mar-08,9,16784
15-Mar-08,10,17171
15-Mar-08,11,17152
15-Mar-08,12,17003
15-Mar-08,13,16738
15-Mar-08,14,16456
15-Mar-08,15,16255
15-Mar-08,16,16311
15-Mar-08,17,16524
15-Mar-08,18,16551
15-Mar-08,19,17073
15-Mar-08,20,17468
15-Mar-08,21,16990
15-Mar-08,22,16407
15-Mar-08,23,15523
15-Mar-08,24,14696
16-Mar-08,1,14278
16-Mar-08,2,14033
16-Mar-08,3,13914
16-Mar-08,4,13941
16-Mar-08,5,14018
16-Mar-08,6,14481
16-Mar-08,7,15050
16-Mar-08,8,15628
16-Mar-08,9,16150
16-Mar-08,10,16456
16-Mar-08,11,16624
16-Mar-08,12,16650
16-Mar-08,13,16414
16-Mar-08,14,16207
16-Mar-08,15,16152
16-Mar-08,16,16473
16-Mar-08,17,16710
16-Mar-08,18,16906
16-Mar-08,19,17461
16-Mar-08,20,18426
16-Mar-08,21,17894
16-Mar-08,22,17020
16-Mar-08,23,16153
16-Mar-08,24,15418
17-Mar-08,1,15243
17-Mar-08,2,15082
17-Mar-08,3,15043
17-Mar-08,4,15387
17-Mar-08,5,16043
17-Mar-08,6,17420
17-Mar-08,7,19310
17-Mar-08,8,19702
17-Mar-08,9,19644
17-Mar-08,10,19585
17-Mar-08,11,19483
17-Mar-08,12,19264
17-Mar-08,13,18984
17-Mar-08,14,18769
17-Mar-08,15,18667
17-Mar-08,16,18883
17-Mar-08,17,19176
17-Mar-08,18,19241
17-Mar-08,19,19546
17-Mar-08,20,19963
17-Mar-08,21,19160
17-Mar-08,22,17980
17-Mar-08,23,16587
17-Mar-08,24,15750
18-Mar-08,1,15475
18-Mar-08,2,15225
18-Mar-08,3,15079
18-Mar-08,4,15316
18-Mar-08,5,15760
18-Mar-08,6,17196
18-Mar-08,7,18963
18-Mar-08,8,19491
18-Mar-08,9,19498
18-Mar-08,10,19495
18-Mar-08,11,19484
18-Mar-08,12,19287
18-Mar-08,13,19350
18-Mar-08,14,19200
18-Mar-08,15,19377
18-Mar-08,16,19833
18-Mar-08,17,20053
18-Mar-08,18,20216
18-Mar-08,19,20126
18-Mar-08,20,19991
18-Mar-08,21,18943
18-Mar-08,22,17860
18-Mar-08,23,16525
18-Mar-08,24,15608
19-Mar-08,1,15117
19-Mar-08,2,14881
19-Mar-08,3,14599
19-Mar-08,4,14821
19-Mar-08,5,15412
19-Mar-08,6,16698
19-Mar-08,7,18508
19-Mar-08,8,19010
19-Mar-08,9,19104
19-Mar-08,10,19269
19-Mar-08,11,19218
19-Mar-08,12,18858
19-Mar-08,13,18890
19-Mar-08,14,18754
19-Mar-08,15,18679
19-Mar-08,16,19021
19-Mar-08,17,19265
19-Mar-08,18,19252
19-Mar-08,19,19519
19-Mar-08,20,19696
19-Mar-08,21,18902
19-Mar-08,22,17796
19-Mar-08,23,16502
19-Mar-08,24,15537
20-Mar-08,1,15173
20-Mar-08,2,14880
20-Mar-08,3,14705
20-Mar-08,4,14892
20-Mar-08,5,15543
20-Mar-08,6,16995
20-Mar-08,7,18773
20-Mar-08,8,19244
20-Mar-08,9,19237
20-Mar-08,10,19252
20-Mar-08,11,19019
20-Mar-08,12,18716
20-Mar-08,13,18688
20-Mar-08,14,18610
20-Mar-08,15,18430
20-Mar-08,16,18570
20-Mar-08,17,18715
20-Mar-08,18,18863
20-Mar-08,19,19154
20-Mar-08,20,19323
20-Mar-08,21,18720
20-Mar-08,22,17854
20-Mar-08,23,16394
20-Mar-08,24,15579
21-Mar-08,1,15125
21-Mar-08,2,14922
21-Mar-08,3,14756
21-Mar-08,4,14790
21-Mar-08,5,14888
21-Mar-08,6,15401
21-Mar-08,7,15897
21-Mar-08,8,16324
21-Mar-08,9,16820
21-Mar-08,10,17100
21-Mar-08,11,17273
21-Mar-08,12,17191
21-Mar-08,13,16836
21-Mar-08,14,16527
21-Mar-08,15,16331
21-Mar-08,16,16478
21-Mar-08,17,16702
21-Mar-08,18,16703
21-Mar-08,19,17019
21-Mar-08,20,17589
21-Mar-08,21,17085
21-Mar-08,22,16390
21-Mar-08,23,15675
21-Mar-08,24,15083
22-Mar-08,1,14758
22-Mar-08,2,14467
22-Mar-08,3,14396
22-Mar-08,4,14424
22-Mar-08,5,14701
22-Mar-08,6,15310
22-Mar-08,7,16113
22-Mar-08,8,16787
22-Mar-08,9,17196
22-Mar-08,10,17361
22-Mar-08,11,17362
22-Mar-08,12,17208
22-Mar-08,13,16833
22-Mar-08,14,16492
22-Mar-08,15,16358
22-Mar-08,16,16390
22-Mar-08,17,16609
22-Mar-08,18,16648
22-Mar-08,19,16990
22-Mar-08,20,17567
22-Mar-08,21,17169
22-Mar-08,22,16594
22-Mar-08,23,15630
22-Mar-08,24,14980
23-Mar-08,1,14651
23-Mar-08,2,14391
23-Mar-08,3,14263
23-Mar-08,4,14373
23-Mar-08,5,14655
23-Mar-08,6,15092
23-Mar-08,7,15543
23-Mar-08,8,16035
23-Mar-08,9,16562
23-Mar-08,10,16664
23-Mar-08,11,16739
23-Mar-08,12,16707
23-Mar-08,13,16313
23-Mar-08,14,16069
23-Mar-08,15,15856
23-Mar-08,16,16005
23-Mar-08,17,16034
23-Mar-08,18,15889
23-Mar-08,19,16475
23-Mar-08,20,17445
23-Mar-08,21,17246
23-Mar-08,22,16618
23-Mar-08,23,15922
23-Mar-08,24,15320
24-Mar-08,1,14925
24-Mar-08,2,14954
24-Mar-08,3,15024
24-Mar-08,4,15076
24-Mar-08,5,15662
24-Mar-08,6,16573
24-Mar-08,7,17921
24-Mar-08,8,18679
24-Mar-08,9,18910
24-Mar-08,10,19103
24-Mar-08,11,19109
24-Mar-08,12,18997
24-Mar-08,13,18787
24-Mar-08,14,18581
24-Mar-08,15,18388
24-Mar-08,16,18486
24-Mar-08,17,18384
24-Mar-08,18,18345
24-Mar-08,19,19011
24-Mar-08,20,19562
24-Mar-08,21,18966
24-Mar-08,22,17733
24-Mar-08,23,16694
24-Mar-08,24,15821
25-Mar-08,1,15437
25-Mar-08,2,15214
25-Mar-08,3,15103
25-Mar-08,4,15279
25-Mar-08,5,16059
25-Mar-08,6,17545
25-Mar-08,7,19232
25-Mar-08,8,19654
25-Mar-08,9,19629
25-Mar-08,10,19760
25-Mar-08,11,19761
25-Mar-08,12,19674
25-Mar-08,13,19727
25-Mar-08,14,19584
25-Mar-08,15,19816
25-Mar-08,16,20155
25-Mar-08,17,20355
25-Mar-08,18,20341
25-Mar-08,19,20381
25-Mar-08,20,20258
25-Mar-08,21,19156
25-Mar-08,22,18071
25-Mar-08,23,16600
25-Mar-08,24,15730
26-Mar-08,1,15276
26-Mar-08,2,15232
26-Mar-08,3,15014
26-Mar-08,4,15147
26-Mar-08,5,15844
26-Mar-08,6,17157
26-Mar-08,7,18948
26-Mar-08,8,19140
26-Mar-08,9,18946
26-Mar-08,10,18906
26-Mar-08,11,18818
26-Mar-08,12,18716
26-Mar-08,13,18755
26-Mar-08,14,18593
26-Mar-08,15,18338
26-Mar-08,16,18481
26-Mar-08,17,18505
26-Mar-08,18,18421
26-Mar-08,19,18715
26-Mar-08,20,19518
26-Mar-08,21,18794
26-Mar-08,22,17619
26-Mar-08,23,16339
26-Mar-08,24,15492
27-Mar-08,1,15014
27-Mar-08,2,14887
27-Mar-08,3,14808
27-Mar-08,4,14950
27-Mar-08,5,15630
27-Mar-08,6,16945
27-Mar-08,7,18845
27-Mar-08,8,19213
27-Mar-08,9,19040
27-Mar-08,10,18966
27-Mar-08,11,18980
27-Mar-08,12,18680
27-Mar-08,13,18624
27-Mar-08,14,18501
27-Mar-08,15,18305
27-Mar-08,16,18533
27-Mar-08,17,18657
27-Mar-08,18,18642
27-Mar-08,19,19144
27-Mar-08,20,19461
27-Mar-08,21,18858
27-Mar-08,22,17773
27-Mar-08,23,16608
27-Mar-08,24,15647
28-Mar-08,1,15238
28-Mar-08,2,14974
28-Mar-08,3,14907
28-Mar-08,4,15088
28-Mar-08,5,15633
28-Mar-08,6,17034
28-Mar-08,7,18558
28-Mar-08,8,19187
28-Mar-08,9,19279
28-Mar-08,10,19180
28-Mar-08,11,18925
28-Mar-08,12,18564
28-Mar-08,13,18373
28-Mar-08,14,18114
28-Mar-08,15,17927
28-Mar-08,16,17998
28-Mar-08,17,17925
28-Mar-08,18,17968
28-Mar-08,19,18180
28-Mar-08,20,18871
28-Mar-08,21,18703
28-Mar-08,22,17543
28-Mar-08,23,16356
28-Mar-08,24,15469
29-Mar-08,1,14940
29-Mar-08,2,14708
29-Mar-08,3,14595
29-Mar-08,4,14651
29-Mar-08,5,14949
29-Mar-08,6,15580
29-Mar-08,7,16308
29-Mar-08,8,17122
29-Mar-08,9,17610
29-Mar-08,10,17774
29-Mar-08,11,17703
29-Mar-08,12,17246
29-Mar-08,13,16693
29-Mar-08,14,16325
29-Mar-08,15,16015
29-Mar-08,16,16392
29-Mar-08,17,16475
29-Mar-08,18,16222
29-Mar-08,19,16349
29-Mar-08,20,16382
29-Mar-08,21,16650
29-Mar-08,22,16178
29-Mar-08,23,15486
29-Mar-08,24,14858
30-Mar-08,1,14451
30-Mar-08,2,14186
30-Mar-08,3,13902
30-Mar-08,4,13904
30-Mar-08,5,14173
30-Mar-08,6,14701
30-Mar-08,7,15173
30-Mar-08,8,15798
30-Mar-08,9,16338
30-Mar-08,10,16653
30-Mar-08,11,16843
30-Mar-08,12,16816
30-Mar-08,13,16600
30-Mar-08,14,16346
30-Mar-08,15,16341
30-Mar-08,16,16636
30-Mar-08,17,16941
30-Mar-08,18,17088
30-Mar-08,19,17248
30-Mar-08,20,17712
30-Mar-08,21,17293
30-Mar-08,22,16264
30-Mar-08,23,15240
30-Mar-08,24,14562
31-Mar-08,1,14253
31-Mar-08,2,14127
31-Mar-08,3,14092
31-Mar-08,4,14320
31-Mar-08,5,15003
31-Mar-08,6,16586
31-Mar-08,7,18388
31-Mar-08,8,18912
31-Mar-08,9,18892
31-Mar-08,10,19170
31-Mar-08,11,19247
31-Mar-08,12,19242
31-Mar-08,13,19298
31-Mar-08,14,19119
31-Mar-08,15,18962
31-Mar-08,16,19256
31-Mar-08,17,19360
31-Mar-08,18,19150
31-Mar-08,19,19127
31-Mar-08,20,19301
31-Mar-08,21,18375
31-Mar-08,22,17267
31-Mar-08,23,15951
31-Mar-08,24,15137
1-Apr-08,1,14582
1-Apr-08,2,14427
1-Apr-08,3,14256
1-Apr-08,4,14329
1-Apr-08,5,14877
1-Apr-08,6,16305
1-Apr-08,7,18072
1-Apr-08,8,18522
1-Apr-08,9,18500
1-Apr-08,10,18678
1-Apr-08,11,18588
1-Apr-08,12,18280
1-Apr-08,13,18095
1-Apr-08,14,18156
1-Apr-08,15,18312
1-Apr-08,16,18709
1-Apr-08,17,19057
1-Apr-08,18,19009
1-Apr-08,19,19084
1-Apr-08,20,19512
1-Apr-08,21,18857
1-Apr-08,22,17726
1-Apr-08,23,16452
1-Apr-08,24,15639
2-Apr-08,1,15238
2-Apr-08,2,15021
2-Apr-08,3,14953
2-Apr-08,4,15109
2-Apr-08,5,15781
2-Apr-08,6,17228
2-Apr-08,7,18698
2-Apr-08,8,18962
2-Apr-08,9,18975
2-Apr-08,10,18979
2-Apr-08,11,18933
2-Apr-08,12,18628
2-Apr-08,13,18493
2-Apr-08,14,18246
2-Apr-08,15,18149
2-Apr-08,16,18291
2-Apr-08,17,18305
2-Apr-08,18,18135
2-Apr-08,19,18248
2-Apr-08,20,19116
2-Apr-08,21,18513
2-Apr-08,22,17517
2-Apr-08,23,16286
2-Apr-08,24,15367
3-Apr-08,1,14860
3-Apr-08,2,14606
3-Apr-08,3,14563
3-Apr-08,4,14809
3-Apr-08,5,15391
3-Apr-08,6,16750
3-Apr-08,7,18291
3-Apr-08,8,18583
3-Apr-08,9,18432
3-Apr-08,10,18348
3-Apr-08,11,18346
3-Apr-08,12,18167
3-Apr-08,13,18062
3-Apr-08,14,17822
3-Apr-08,15,17635
3-Apr-08,16,17686
3-Apr-08,17,17725
3-Apr-08,18,17630
3-Apr-08,19,17943
3-Apr-08,20,18585
3-Apr-08,21,18070
3-Apr-08,22,16786
3-Apr-08,23,15684
3-Apr-08,24,14698
4-Apr-08,1,14270
4-Apr-08,2,14126
4-Apr-08,3,14007
4-Apr-08,4,14214
4-Apr-08,5,14786
4-Apr-08,6,16279
4-Apr-08,7,17919
4-Apr-08,8,18713
4-Apr-08,9,18891
4-Apr-08,10,19068
4-Apr-08,11,19113
4-Apr-08,12,18983
4-Apr-08,13,18942
4-Apr-08,14,18640
4-Apr-08,15,18382
4-Apr-08,16,18591
4-Apr-08,17,18510
4-Apr-08,18,18348
4-Apr-08,19,18058
4-Apr-08,20,18357
4-Apr-08,21,17794
4-Apr-08,22,16795
4-Apr-08,23,15702
4-Apr-08,24,14766
5-Apr-08,1,14234
5-Apr-08,2,13911
5-Apr-08,3,13749
5-Apr-08,4,13860
5-Apr-08,5,14116
5-Apr-08,6,14555
5-Apr-08,7,15223
5-Apr-08,8,16037
5-Apr-08,9,16302
5-Apr-08,10,16413
5-Apr-08,11,16361
5-Apr-08,12,16262
5-Apr-08,13,15956
5-Apr-08,14,15585
5-Apr-08,15,15198
5-Apr-08,16,15362
5-Apr-08,17,15528
5-Apr-08,18,15432
5-Apr-08,19,15472
5-Apr-08,20,16143
5-Apr-08,21,15949
5-Apr-08,22,15250
5-Apr-08,23,14401
5-Apr-08,24,13613
6-Apr-08,1,13173
6-Apr-08,2,13000
6-Apr-08,3,12815
6-Apr-08,4,12876
6-Apr-08,5,13138
6-Apr-08,6,13412
6-Apr-08,7,13683
6-Apr-08,8,14583
6-Apr-08,9,14980
6-Apr-08,10,15251
6-Apr-08,11,15415
6-Apr-08,12,15528
6-Apr-08,13,15331
6-Apr-08,14,15174
6-Apr-08,15,15170
6-Apr-08,16,15267
6-Apr-08,17,15595
6-Apr-08,18,15594
6-Apr-08,19,15907
6-Apr-08,20,16766
6-Apr-08,21,16484
6-Apr-08,22,15496
6-Apr-08,23,14460
6-Apr-08,24,13814
7-Apr-08,1,13523
7-Apr-08,2,13361
7-Apr-08,3,13345
7-Apr-08,4,13512
7-Apr-08,5,14345
7-Apr-08,6,15940
7-Apr-08,7,17473
7-Apr-08,8,17957
7-Apr-08,9,18188
7-Apr-08,10,18161
7-Apr-08,11,18010
7-Apr-08,12,17986
7-Apr-08,13,17880
7-Apr-08,14,17747
7-Apr-08,15,17605
7-Apr-08,16,17779
7-Apr-08,17,17879
7-Apr-08,18,17732
7-Apr-08,19,17681
7-Apr-08,20,18241
7-Apr-08,21,17703
7-Apr-08,22,16595
7-Apr-08,23,15246
7-Apr-08,24,14265
8-Apr-08,1,13914
8-Apr-08,2,13727
8-Apr-08,3,13568
8-Apr-08,4,13741
8-Apr-08,5,14286
8-Apr-08,6,15851
8-Apr-08,7,17322
8-Apr-08,8,17848
8-Apr-08,9,17898
8-Apr-08,10,18033
8-Apr-08,11,18026
8-Apr-08,12,17840
8-Apr-08,13,17713
8-Apr-08,14,17535
8-Apr-08,15,17545
8-Apr-08,16,17710
8-Apr-08,17,17579
8-Apr-08,18,17288
8-Apr-08,19,17275
8-Apr-08,20,18034
8-Apr-08,21,17468
8-Apr-08,22,16333
8-Apr-08,23,15141
8-Apr-08,24,14106
9-Apr-08,1,13604
9-Apr-08,2,13456
9-Apr-08,3,13348
9-Apr-08,4,13512
9-Apr-08,5,14216
9-Apr-08,6,15583
9-Apr-08,7,17222
9-Apr-08,8,17925
9-Apr-08,9,18090
9-Apr-08,10,18114
9-Apr-08,11,17975
9-Apr-08,12,17896
9-Apr-08,13,17975
9-Apr-08,14,17896
9-Apr-08,15,17635
9-Apr-08,16,17833
9-Apr-08,17,17912
9-Apr-08,18,17667
9-Apr-08,19,17628
9-Apr-08,20,18167
9-Apr-08,21,17708
9-Apr-08,22,16570
9-Apr-08,23,15159
9-Apr-08,24,14247
10-Apr-08,1,13831
10-Apr-08,2,13727
10-Apr-08,3,13669
10-Apr-08,4,13785
10-Apr-08,5,14454
10-Apr-08,6,15992
10-Apr-08,7,17478
10-Apr-08,8,18009
10-Apr-08,9,18074
10-Apr-08,10,18116
10-Apr-08,11,17987
10-Apr-08,12,17812
10-Apr-08,13,17803
10-Apr-08,14,17542
10-Apr-08,15,17409
10-Apr-08,16,17480
10-Apr-08,17,17644
10-Apr-08,18,17618
10-Apr-08,19,17814
10-Apr-08,20,18216
10-Apr-08,21,17638
10-Apr-08,22,16585
10-Apr-08,23,15439
10-Apr-08,24,14522
11-Apr-08,1,14013
11-Apr-08,2,13860
11-Apr-08,3,13787
11-Apr-08,4,13931
11-Apr-08,5,14675
11-Apr-08,6,16221
11-Apr-08,7,17894
11-Apr-08,8,18724
11-Apr-08,9,19020
11-Apr-08,10,19284
11-Apr-08,11,19341
11-Apr-08,12,19210
11-Apr-08,13,18992
11-Apr-08,14,18631
11-Apr-08,15,18399
11-Apr-08,16,18247
11-Apr-08,17,18307
11-Apr-08,18,18092
11-Apr-08,19,17822
11-Apr-08,20,18161
11-Apr-08,21,17697
11-Apr-08,22,16590
11-Apr-08,23,15458
11-Apr-08,24,14414
12-Apr-08,1,13823
12-Apr-08,2,13591
12-Apr-08,3,13475
12-Apr-08,4,13368
12-Apr-08,5,13581
12-Apr-08,6,14090
12-Apr-08,7,14777
12-Apr-08,8,15822
12-Apr-08,9,16563
12-Apr-08,10,17060
12-Apr-08,11,17183
12-Apr-08,12,17029
12-Apr-08,13,16736
12-Apr-08,14,16320
